p2_mw,p3_mw,is_feasible,calculation_time,p1_mw,q1_mvar,q2_mvar,q3_mvar,v1_pu,v2_pu,v3_pu,v4_pu,v5_pu,v6_pu,v7_pu,v8_pu,v9_pu,theta1_deg,theta2_deg,theta3_deg,theta4_deg,theta5_deg,theta6_deg,theta7_deg,theta8_deg,theta9_deg
152.14,13.22,1,0.045244217,26.875628,-3.8466926,-3.9965086,-3.915726,0.9214984,0.9237497,0.94367373,0.9240556,0.9262822,0.9461409,0.9309474,0.9321547,0.90890634,-4.242456e-29,12.80187,1.6492765,-1.0416815,-2.4264398,1.1521356,2.592941,6.4618535,-1.2517778
152.16,13.22,1,0.044137955,26.856516,-3.8450923,-3.9949281,-3.9138522,0.92151105,0.92376107,0.94368917,0.92406696,0.92629474,0.94615513,0.93096006,0.9321662,0.9089167,7.016227e-30,12.805231,1.6512184,-1.0409136,-2.4251947,1.1540931,2.595357,6.4645343,-1.2502937
152.18,13.22,1,0.044203997,26.837418,-3.8434944,-3.9933503,-3.9119809,0.9215237,0.9237724,0.9437046,0.92407835,0.92630726,0.94616944,0.93097275,0.9321778,0.90892714,8.65015e-28,12.808589,1.6531587,-1.0401462,-2.4239507,1.156049,2.597771,6.4672127,-1.2488109
152.2,13.22,1,0.042853117,26.818306,-3.8418968,-3.9917724,-3.910109,0.9215364,0.9237838,0.9437201,0.9240898,0.9263198,0.9461837,0.93098545,0.93218935,0.9089375,1.7489857e-28,12.811948,1.6551002,-1.0393782,-2.4227057,1.1580063,2.6001866,6.4698925,-1.247327
152.22,13.22,1,0.037055492,26.799194,-3.8403003,-3.990196,-3.9082382,0.9215491,0.92379516,0.94373566,0.92410123,0.9263323,0.946198,0.93099815,0.9322009,0.908948,5.2142334e-28,12.815307,1.6570417,-1.0386102,-2.4214604,1.1599634,2.6026018,6.4725723,-1.245843
152.24,13.22,1,0.04155898,26.780083,-3.838705,-3.988621,-3.9063683,0.92156184,0.92380655,0.94375116,0.9241127,0.9263449,0.94621235,0.9310109,0.93221253,0.90895844,3.1733442e-28,12.8186655,1.6589829,-1.0378423,-2.4202154,1.1619203,2.6050167,6.475251,-1.2443593
152.26,13.22,1,0.043651342,26.760984,-3.8371122,-3.9870481,-3.9045007,0.92157453,0.923818,0.94376665,0.9241242,0.92635745,0.94622666,0.93102366,0.9322241,0.9089689,-1.7349504e-28,12.822021,1.6609225,-1.0370749,-2.418971,1.1638756,2.6074297,6.477928,-1.2428765
152.28,13.22,1,0.037502766,26.741873,-3.8355193,-3.9854758,-3.9026327,0.9215873,0.92382944,0.9437822,0.9241357,0.92637,0.946241,0.9310364,0.9322357,0.9089794,3.078328e-29,12.825377,1.6628634,-1.036307,-2.417726,1.1658323,2.6098444,6.4806066,-1.2413927
152.3,13.22,1,0.042547703,26.722761,-3.8339279,-3.9839046,-3.9007657,0.92160004,0.9238409,0.9437978,0.9241472,0.92638266,0.9462554,0.9310492,0.9322474,0.9089899,3.47343e-29,12.828733,1.6648041,-1.035539,-2.4164808,1.1677887,2.6122587,6.4832845,-1.239909
152.32,13.22,1,0.04294586,26.70365,-3.8323376,-3.9823346,-3.8988996,0.9216128,0.9238523,0.9438134,0.9241587,0.9263953,0.94626975,0.93106204,0.9322591,0.9090004,4.9824174e-28,12.832089,1.6667446,-1.0347711,-2.4152358,1.169745,2.614673,6.485962,-1.2384253
152.34,13.22,1,0.044045925,26.684553,-3.8307498,-3.9807673,-3.8970358,0.92162555,0.9238638,0.943829,0.9241702,0.92640793,0.9462842,0.9310748,0.9322707,0.90901095,1.3287922e-28,12.835442,1.6686834,-1.0340037,-2.4139915,1.1716996,2.6170847,6.4886374,-1.2369428
152.36,13.22,1,0.03703499,26.665442,-3.829162,-3.9792,-3.8951716,0.92163837,0.92387533,0.9438446,0.92418176,0.92642057,0.9462986,0.9310877,0.93228245,0.9090215,6.977018e-29,12.838797,1.6706237,-1.0332359,-2.4127464,1.1736556,2.6194985,6.491314,-1.2354592
152.38,13.22,1,0.047046423,26.64633,-3.8275752,-3.9776337,-3.8933086,0.9216512,0.92388684,0.94386023,0.9241934,0.92643327,0.946313,0.93110055,0.93229413,0.9090321,-3.733403e-28,12.84215,1.6725636,-1.032468,-2.4115012,1.1756114,2.6219118,6.4939904,-1.2339756
152.4,13.22,1,0.043303967,26.627234,-3.8259912,-3.97607,-3.8914478,0.92166406,0.92389834,0.9438759,0.92420495,0.92644596,0.94632745,0.93111336,0.9323059,0.90904266,1.1916477e-28,12.8455,1.6745019,-1.0317007,-2.4102569,1.1775656,2.6243231,6.4966645,-1.2324932
152.42,13.22,1,0.045548677,26.608124,-3.8244069,-3.9745064,-3.8895867,0.9216769,0.9239099,0.9438916,0.92421657,0.92645866,0.94634193,0.9311263,0.9323176,0.90905327,3.2026972e-29,12.848853,1.6764416,-1.0309328,-2.4090118,1.179521,2.626736,6.49934,-1.2310097
152.44,13.22,1,0.042631388,26.589012,-3.8228238,-3.972944,-3.8877265,0.92168975,0.92392147,0.94390726,0.9242282,0.9264714,0.9463564,0.9311392,0.9323294,0.90906394,1.0201162e-28,12.852204,1.6783811,-1.030165,-2.4077666,1.1814764,2.6291487,6.5020156,-1.2295263
152.46,13.22,1,0.04345703,26.5699,-3.8212419,-3.971383,-3.8858676,0.9217026,0.9239331,0.94392294,0.9242398,0.92648417,0.94637096,0.9311521,0.93234116,0.90907454,-2.126214e-28,12.855556,1.6803203,-1.029397,-2.4065213,1.1834315,2.631561,6.50469,-1.228043
152.48,13.22,1,0.044736147,26.550804,-3.8196626,-3.9698243,-3.8840108,0.9217155,0.92394465,0.9439387,0.92425144,0.9264969,0.94638544,0.93116504,0.93235296,0.9090852,4.484373e-29,12.858903,1.6822579,-1.0286298,-2.405277,1.185385,2.6339715,6.507363,-1.2265607
152.5,13.22,1,0.04426074,26.531694,-3.818083,-3.9682658,-3.882154,0.92172843,0.9239563,0.9439544,0.9242631,0.9265097,0.9464,0.931178,0.93236476,0.9090959,4.344772e-28,12.862253,1.6841968,-1.027862,-2.4040318,1.1873399,2.6363833,6.510037,-1.2250774
152.52,13.22,1,0.047801256,26.512583,-3.8165047,-3.9667082,-3.880298,0.92174137,0.9239679,0.94397014,0.9242748,0.9265225,0.94641453,0.93119097,0.9323766,0.9091066,3.80381e-28,12.8656025,1.6861356,-1.0270941,-2.4027865,1.1892946,2.638795,6.5127106,-1.2235941
152.54,13.22,1,0.043489218,26.493486,-3.8149288,-3.9651532,-3.8784444,0.9217543,0.9239795,0.9439859,0.9242865,0.9265353,0.9464291,0.93120396,0.9323885,0.9091173,-5.788907e-29,12.868948,1.6880727,-1.0263268,-2.4015424,1.1912476,2.6412046,6.515382,-1.222112
152.56,13.22,1,0.042074203,26.474377,-3.8133528,-3.9635983,-3.8765907,0.92176723,0.9239912,0.9440017,0.9242982,0.9265481,0.9464437,0.93121696,0.93240035,0.909128,1.8890467e-29,12.872295,1.6900111,-1.025559,-2.4002972,1.1932019,2.6436157,6.518055,-1.2206289
152.58,13.22,1,0.044682026,26.455267,-3.811778,-3.9620445,-3.874738,0.9217802,0.9240029,0.94401747,0.92430997,0.926561,0.9464583,0.93123,0.9324122,0.9091388,1.433082e-28,12.875643,1.6919492,-1.0247912,-2.399052,1.1951561,2.6460268,6.520727,-1.2191458
152.6,13.22,1,0.04527068,26.436155,-3.8102043,-3.960492,-3.8728864,0.9217932,0.92401457,0.94403327,0.9243217,0.9265739,0.9464729,0.93124306,0.9324241,0.9091495,-1.764543e-29,12.878989,1.6938874,-1.0240234,-2.3978066,1.1971102,2.6484375,6.5233994,-1.2176627
152.62,13.22,1,0.044296503,26.41706,-3.808633,-3.9589417,-3.8710375,0.9218062,0.9240263,0.9440491,0.92433345,0.92658675,0.94648755,0.9312561,0.93243605,0.9091603,-5.911856e-28,12.882333,1.6958237,-1.0232562,-2.3965623,1.1990625,2.6508462,6.526069,-1.2161808
152.64,13.22,1,0.042624235,26.39795,-3.8070617,-3.9573915,-3.869188,0.9218192,0.92403805,0.9440649,0.92434525,0.9265996,0.9465022,0.93126917,0.93244797,0.9091711,3.9814008e-28,12.885678,1.6977614,-1.0224884,-2.3953168,1.2010162,2.6532564,6.5287404,-1.2146977
152.66,13.22,1,0.03664446,26.37884,-3.8054917,-3.9558425,-3.8673398,0.92183226,0.9240498,0.94408077,0.92435706,0.92661256,0.9465169,0.9312823,0.9324599,0.90918195,6.148592e-28,12.889022,1.6996989,-1.0217206,-2.3940716,1.2029698,2.6556664,6.531411,-1.2132148
152.68,13.22,1,0.12871909,26.359743,-3.8039238,-3.9542959,-3.8654943,0.9218453,0.92406154,0.9440967,0.92436886,0.9266255,0.94653153,0.9312954,0.9324719,0.90919274,8.88167e-28,12.892364,1.7016348,-1.0209534,-2.3928273,1.2049216,2.6580744,6.53408,-1.211733
152.7,13.22,1,0.03459835,26.340633,-3.802356,-3.952749,-3.8636484,0.9218584,0.9240733,0.94411254,0.9243807,0.9266384,0.94654626,0.9313085,0.93248385,0.9092036,2.2442338e-29,12.895707,1.7035719,-1.0201857,-2.391582,1.2068748,2.6604838,6.53675,-1.2102501
152.72,13.22,1,0.033623695,26.321524,-3.800789,-3.9512036,-3.8618035,0.9218714,0.9240851,0.94412845,0.9243926,0.92665136,0.946561,0.9313217,0.93249583,0.9092145,5.2199244e-29,12.89905,1.7055088,-1.0194179,-2.3903368,1.208828,2.662893,6.5394197,-1.2087673
152.74,13.22,1,0.034891605,26.302414,-3.7992237,-3.9496593,-3.85996,0.92188454,0.92409694,0.94414437,0.92440444,0.92666435,0.9465757,0.9313348,0.9325079,0.90922534,-4.077717e-29,12.902391,1.7074456,-1.0186502,-2.3890915,1.2107809,2.6653023,6.542089,-1.2072846
152.76,13.22,1,0.03600192,26.28332,-3.7976604,-3.9481175,-3.8581192,0.92189765,0.92410874,0.9441603,0.9244163,0.92667735,0.9465904,0.93134797,0.9325199,0.90923625,2.3995289e-28,12.90573,1.7093807,-1.0178831,-2.387847,1.2127321,2.667709,6.544756,-1.205803
152.78,13.22,1,0.036502123,26.26421,-3.796097,-3.9465754,-3.856278,0.92191076,0.9241206,0.94417626,0.9244282,0.9266904,0.9466052,0.9313612,0.93253195,0.90924716,-1.1342089e-28,12.90907,1.7113172,-1.0171152,-2.3866017,1.2146846,2.6701176,6.5474243,-1.2043203
152.8,13.22,1,0.036545753,26.2451,-3.794535,-3.9450345,-3.854438,0.92192394,0.92413247,0.94419223,0.9244401,0.9267034,0.94662,0.93137443,0.93254405,0.9092581,3.54767e-29,12.91241,1.7132535,-1.0163475,-2.3853564,1.2166371,2.6725261,6.5500927,-1.2028377
152.82,13.22,1,0.03576398,26.22599,-3.7929738,-3.943495,-3.8525996,0.9219371,0.9241443,0.9442082,0.92445207,0.92671645,0.94663477,0.93138766,0.9325561,0.9092691,1.2875394e-28,12.91575,1.7151896,-1.0155798,-2.3841112,1.2185893,2.6749341,6.5527606,-1.2013551
152.84,13.22,1,0.036296844,26.206896,-3.7914152,-3.9419577,-3.8507636,0.9219502,0.9241562,0.9442242,0.924464,0.92672956,0.9466496,0.9314009,0.9325682,0.90928006,5.1884775e-29,12.9190855,1.717124,-1.0148127,-2.3828666,1.2205399,2.67734,6.5554256,-1.1998737
152.86,13.22,1,0.033920765,26.187786,-3.7898564,-3.9404204,-3.8489275,0.92196345,0.9241681,0.9442402,0.92447597,0.9267426,0.94666445,0.9314141,0.93258035,0.909291,4.7363545e-30,12.922423,1.7190597,-1.014045,-2.3816214,1.2224919,2.6797476,6.5580926,-1.1983912
152.88,13.22,1,0.03357792,26.168676,-3.7882986,-3.938884,-3.8470926,0.9219766,0.92418003,0.94425625,0.92448795,0.9267557,0.9466793,0.9314274,0.93259245,0.90930206,6.2075014e-28,12.92576,1.7209953,-1.0132774,-2.3803759,1.2244437,2.682155,6.560759,-1.1969087
152.9,13.22,1,0.03454852,26.149582,-3.7867434,-3.9373503,-3.8452606,0.92198986,0.92419195,0.9442723,0.9244999,0.92676884,0.94669414,0.9314407,0.9326046,0.9093131,1.2083572e-27,12.929094,1.7229291,-1.0125103,-2.3791316,1.2263937,2.6845603,6.5634236,-1.1954274
152.92,13.22,1,0.035270214,26.130472,-3.785188,-3.9358163,-3.8434284,0.9220031,0.92420393,0.9442883,0.9245119,0.92678195,0.94670904,0.93145406,0.9326168,0.9093241,-1.3979627e-29,12.93243,1.7248644,-1.0117426,-2.3778863,1.2283452,2.6869671,6.566089,-1.193945
152.94,13.22,1,0.0380404,26.111364,-3.7836337,-3.9342835,-3.8415976,0.9220163,0.9242159,0.9443044,0.92452395,0.9267951,0.94672394,0.93146735,0.932629,0.90933514,-4.5280497e-29,12.935765,1.7267994,-1.010975,-2.3766408,1.2302965,2.6893737,6.5687547,-1.1924627
152.96,13.22,1,0.044327497,26.092255,-3.7820807,-3.932752,-3.839768,0.9220296,0.9242279,0.9443205,0.924536,0.9268083,0.94673884,0.93148077,0.9326412,0.9093462,3.6532255e-29,12.9391,1.7287341,-1.0102073,-2.3753953,1.2322476,2.69178,6.5714192,-1.1909804
152.98,13.22,1,0.042862415,26.07316,-3.7805297,-3.9312227,-3.8379412,0.9220429,0.92423993,0.9443366,0.9245481,0.9268215,0.94675374,0.9314941,0.9326534,0.9093573,-4.916686e-29,12.942431,1.7306674,-1.0094403,-2.374151,1.234197,2.6941843,6.574082,-1.1894994
153.0,13.22,1,0.034362078,26.05405,-3.7789788,-3.9296932,-3.8361144,0.9220562,0.9242519,0.94435275,0.9245601,0.9268347,0.9467687,0.93150747,0.93266565,0.90936846,3.34843e-30,12.945765,1.7326018,-1.0086727,-2.3729055,1.2361478,2.6965902,6.576746,-1.1880171
153.02,13.22,1,0.033843756,26.034943,-3.777429,-3.928165,-3.834289,0.9220695,0.92426395,0.9443689,0.9245722,0.92684793,0.94678366,0.9315209,0.9326779,0.90937954,-5.1777e-28,12.949097,1.734536,-1.007905,-2.3716602,1.2380985,2.6989958,6.5794096,-1.186535
153.04,13.22,1,0.03498292,26.015848,-3.7758815,-3.926639,-3.8324664,0.92208284,0.92427605,0.94438505,0.9245843,0.92686117,0.9467986,0.9315343,0.9326902,0.9093907,-5.677904e-29,12.952426,1.7364687,-1.007138,-2.3704157,1.2400475,2.7013993,6.5820713,-1.1850541
153.06,13.22,1,0.04294181,25.99674,-3.774334,-3.9251132,-3.830644,0.9220962,0.9242881,0.9444012,0.9245965,0.9268744,0.94681364,0.93154776,0.9327025,0.9094019,-4.9415306e-29,12.955757,1.7384026,-1.0063704,-2.3691702,1.2419977,2.7038045,6.584734,-1.183572
153.08,13.22,1,0.04309225,25.97763,-3.7727876,-3.9235883,-3.8288229,0.92210954,0.9243002,0.9444174,0.92460865,0.9268877,0.94682866,0.93156123,0.93271476,0.90941304,-3.0676556e-28,12.959087,1.7403364,-1.0056028,-2.367925,1.2439479,2.7062094,6.5873966,-1.18209
153.1,13.22,1,0.043828726,25.958523,-3.7712421,-3.9220645,-3.8270032,0.9221229,0.9243123,0.9444336,0.9246208,0.926901,0.9468437,0.9315747,0.9327271,0.90942425,2.4181365e-28,12.962418,1.74227,-1.0048352,-2.3666794,1.2458978,2.7086139,6.590059,-1.180608
153.12,13.22,1,0.03480792,25.939428,-3.7696993,-3.9205432,-3.8251865,0.9221363,0.92432445,0.9444498,0.92463297,0.9269143,0.94685876,0.9315882,0.93273944,0.90943545,3.2929004e-28,12.965744,1.7442019,-1.0040683,-2.365435,1.2478461,2.7110164,6.592718,-1.1791273
153.14,13.22,1,0.035500526,25.92032,-3.768156,-3.9190216,-3.8233697,0.9221497,0.9243366,0.94446605,0.9246452,0.9269276,0.9468738,0.9316017,0.93275183,0.9094467,2.4701332e-29,12.969072,1.7461351,-1.0033008,-2.3641894,1.2497958,2.7134206,6.5953794,-1.1776454
153.16,13.22,1,0.034974813,25.901213,-3.7666142,-3.9175012,-3.8215547,0.9221631,0.9243488,0.9444823,0.9246574,0.926941,0.94688886,0.93161523,0.9327642,0.909458,-1.1942752e-28,12.9724,1.7480682,-1.0025332,-2.362944,1.2517452,2.7158246,6.5980406,-1.1761637
153.18,13.22,1,0.03794241,25.882118,-3.7650745,-3.915983,-3.8197424,0.9221766,0.92436093,0.94449854,0.9246696,0.9269543,0.946904,0.93162876,0.9327766,0.90946925,4.0159106e-28,12.975724,1.7499995,-1.0017662,-2.3616993,1.2536931,2.7182264,6.600699,-1.174683
151.98,13.24,1,0.043964148,27.00897,-3.859399,-4.009093,-3.9306226,0.9213975,0.9236632,0.943556,0.9239645,0.9261838,0.9460328,0.9308514,0.93206656,0.9088238,8.0215024e-29,12.77688,1.6373545,-1.0470682,-2.4348824,1.1393424,2.5759666,6.442362,-1.2624671
152.0,13.24,1,0.04309821,26.989857,-3.8577878,-4.0075006,-3.9287412,0.9214101,0.9236744,0.9435713,0.9239757,0.9261962,0.94604695,0.9308639,0.93207794,0.908834,-1.7258111e-28,12.780247,1.6392977,-1.0463002,-2.4336376,1.1413013,2.5783844,6.445046,-1.2609829
152.02,13.24,1,0.043611526,26.970745,-3.856178,-4.00591,-3.9268606,0.9214226,0.92368567,0.94358665,0.92398703,0.92620856,0.9460611,0.9308765,0.9320894,0.9088443,-2.2346539e-28,12.783612,1.6412408,-1.0455322,-2.4323926,1.1432599,2.580802,6.447729,-1.2594986
152.04,13.24,1,0.04332733,26.951647,-3.8545709,-4.004322,-3.9249825,0.9214351,0.9236969,0.943602,0.9239983,0.92622095,0.94607526,0.930889,0.9321008,0.90885454,-9.468371e-29,12.786974,1.6431822,-1.0447648,-2.4311485,1.1452168,2.5832174,6.4504104,-1.2580155
152.06,13.24,1,0.034569263,26.932533,-3.8529637,-4.0027347,-3.9231038,0.9214477,0.92370814,0.9436174,0.9240096,0.92623335,0.9460894,0.9309016,0.9321122,0.90886486,1.0285761e-28,12.7903385,1.6451249,-1.0439968,-2.4299037,1.1471751,2.5856345,6.453093,-1.2565314
152.08,13.24,1,0.034500837,26.913422,-3.851358,-4.001148,-3.921226,0.92146033,0.9237194,0.9436328,0.92402095,0.92624575,0.9461036,0.9309142,0.93212366,0.90887517,4.021972e-29,12.793702,1.6470674,-1.0432289,-2.4286587,1.1491332,2.5880516,6.4557753,-1.2550472
152.1,13.24,1,0.035855055,26.89431,-3.8497534,-3.9995635,-3.9193492,0.9214729,0.92373073,0.94364816,0.9240323,0.9262582,0.9461178,0.9309268,0.93213516,0.9088855,-1.0554644e-27,12.797065,1.6490098,-1.0424609,-2.4274137,1.1510911,2.5904682,6.458457,-1.253563
152.12,13.24,1,0.043670177,26.875212,-3.8481514,-3.997981,-3.9174747,0.92148554,0.923742,0.9436636,0.92404366,0.92627066,0.946132,0.93093944,0.93214667,0.90889585,-4.7765302e-29,12.800424,1.6509504,-1.0416934,-2.4261696,1.1530474,2.5928826,6.4611363,-1.2520802
152.14,13.24,1,0.034876347,26.8561,-3.8465495,-3.996399,-3.9155996,0.9214982,0.9237533,0.94367903,0.924055,0.9262831,0.94614625,0.9309521,0.9321582,0.9089062,4.105028e-31,12.803785,1.6528925,-1.0409255,-2.4249246,1.1550051,2.5952988,6.4638176,-1.2505962
152.16,13.24,1,0.03524828,26.836988,-3.844949,-3.9948182,-3.9137256,0.9215108,0.92376465,0.9436945,0.9240664,0.92629564,0.9461605,0.93096477,0.9321697,0.9089166,-4.1384304e-29,12.807146,1.6548343,-1.0401576,-2.4236796,1.1569625,2.5977147,6.4664984,-1.2491121
152.18,13.24,1,0.03483033,26.81789,-3.843351,-3.99324,-3.911854,0.92152345,0.92377603,0.94370997,0.9240778,0.92630816,0.94617474,0.93097746,0.93218124,0.90892696,-1.7233809e-28,12.810504,1.6567744,-1.0393902,-2.4224355,1.1589184,2.6001287,6.469177,-1.2476293
152.2,13.24,1,0.035820723,26.798779,-3.8417528,-3.991662,-3.9099817,0.92153615,0.9237874,0.94372547,0.92408925,0.9263207,0.94618905,0.93099016,0.9321928,0.9089374,-4.293965e-28,12.813864,1.6587158,-1.0386223,-2.4211905,1.1608756,2.602544,6.4718566,-1.2461454
152.22,13.24,1,0.035880566,26.779667,-3.840156,-3.9900854,-3.9081104,0.92154884,0.9237988,0.94374096,0.9241007,0.9263332,0.94620335,0.93100286,0.93220437,0.9089478,-1.1816684e-28,12.817223,1.6606572,-1.0378543,-2.4199455,1.1628325,2.6049592,6.474536,-1.2446616
152.24,13.24,1,0.033042908,26.760555,-3.8385603,-3.98851,-3.9062402,0.92156154,0.9238102,0.9437565,0.92411214,0.92634577,0.94621766,0.9310156,0.932216,0.9089583,-1.593089e-28,12.8205805,1.6625983,-1.0370864,-2.4187002,1.1647893,2.6073742,6.477215,-1.2431778
152.26,13.24,1,0.033613205,26.741459,-3.8369675,-3.986937,-3.9043722,0.9215743,0.9238216,0.943772,0.9241236,0.92635834,0.946232,0.93102837,0.9322276,0.90896875,1.1533444e-28,12.8239355,1.6645378,-1.036319,-2.4174562,1.1667446,2.609787,6.479892,-1.241695
152.28,13.24,1,0.04268527,26.722347,-3.8353744,-3.9853642,-3.902504,0.921587,0.923833,0.9437876,0.9241351,0.9263709,0.9462464,0.9310411,0.93223923,0.90897924,-8.193131e-29,12.827292,1.6664785,-1.0355511,-2.4162111,1.168701,2.6122015,6.48257,-1.2402114
152.3,13.24,1,0.03618765,26.703236,-3.8337824,-3.9837928,-3.9006364,0.92159975,0.9238445,0.94380313,0.9241466,0.92638355,0.94626075,0.9310539,0.93225086,0.9089898,-6.621148e-29,12.830648,1.668419,-1.0347832,-2.414966,1.1706574,2.6146157,6.485248,-1.2387277
152.32,13.24,1,0.10565019,26.684124,-3.832192,-3.9822226,-3.89877,0.92161256,0.92385596,0.94381875,0.9241581,0.9263962,0.9462751,0.9310667,0.93226254,0.9090003,1.4819581e-28,12.834003,1.6703595,-1.0340153,-2.4137208,1.1726136,2.6170297,6.4879255,-1.237244
152.34,13.24,1,0.034025908,26.665028,-3.8306038,-3.980655,-3.896906,0.9216253,0.92386746,0.94383436,0.92416966,0.9264088,0.94628954,0.9310795,0.9322742,0.9090108,1.1820317e-28,12.837357,1.6722982,-1.033248,-2.4124768,1.174568,2.6194417,6.4906006,-1.2357615
152.36,13.24,1,0.036578655,26.645916,-3.8290157,-3.979087,-3.8950415,0.92163813,0.92387897,0.94385,0.9241812,0.92642146,0.94630396,0.9310924,0.9322859,0.9090214,3.339594e-28,12.840711,1.6742382,-1.0324801,-2.4112315,1.1765239,2.6218553,6.493277,-1.234278
152.38,13.24,1,0.034260273,26.626804,-3.8274288,-3.977521,-3.893178,0.92165095,0.9238905,0.9438656,0.9241928,0.92643416,0.9463184,0.9311052,0.93229765,0.909032,1.8613808e-28,12.844064,1.6761781,-1.0317123,-2.4099865,1.1784797,2.6242685,6.4959536,-1.2327944
152.4,13.24,1,0.034198523,26.607708,-3.8258443,-3.975957,-3.891317,0.92166376,0.923902,0.9438812,0.92420435,0.92644686,0.9463328,0.9311181,0.9323093,0.90904254,-1.3128247e-28,12.847414,1.6781163,-1.030945,-2.4087422,1.1804338,2.6266797,6.4986277,-1.231312
152.42,13.24,1,0.033352613,26.588596,-3.8242598,-3.9743931,-3.8894556,0.92167664,0.92391354,0.9438969,0.924216,0.92645955,0.9463473,0.931131,0.93232113,0.90905315,5.438431e-28,12.850766,1.6800557,-1.0301771,-2.4074972,1.1823891,2.6290925,6.501303,-1.2298286
152.44,13.24,1,0.034472227,26.569487,-3.8226764,-3.9728305,-3.8875952,0.9216895,0.9239251,0.9439126,0.9242276,0.9264723,0.9463618,0.9311439,0.9323329,0.9090638,2.030134e-28,12.854118,1.6819952,-1.0294093,-2.406252,1.1843443,2.631505,6.5039783,-1.2283453
152.46,13.24,1,0.04215741,26.550375,-3.8210943,-3.9712691,-3.8857358,0.9217024,0.9239367,0.9439283,0.9242392,0.92648506,0.9463763,0.9311568,0.9323447,0.9090744,-6.648923e-28,12.85747,1.6839342,-1.0286413,-2.405007,1.1862993,2.6339173,6.506653,-1.2268618
152.48,13.24,1,0.035029173,26.531279,-3.8195145,-3.96971,-3.8838787,0.92171526,0.9239483,0.94394404,0.9242509,0.9264978,0.9463908,0.93116975,0.9323565,0.9090851,-1.1868252e-28,12.860817,1.6858717,-1.0278741,-2.4037626,1.1882528,2.6363275,6.5093255,-1.2253797
152.5,13.24,1,0.032472372,26.512169,-3.8179348,-3.9681513,-3.8820214,0.9217282,0.9239599,0.9439598,0.9242626,0.9265106,0.94640535,0.93118274,0.9323683,0.90909576,1.1611585e-28,12.864166,1.6878105,-1.0271063,-2.4025173,1.1902075,2.6387393,6.5119996,-1.2238965
152.52,13.24,1,0.03250861,26.493057,-3.8163562,-3.9665935,-3.880165,0.9217411,0.92397153,0.9439755,0.92427427,0.9265234,0.9464199,0.9311957,0.9323801,0.9091065,1.0034499e-28,12.867516,1.6897491,-1.0263385,-2.4012723,1.192162,2.641151,6.5146728,-1.2224132
152.54,13.24,1,0.03346634,26.473963,-3.81478,-3.9650383,-3.8783114,0.92175406,0.9239832,0.94399124,0.92428595,0.9265362,0.9464345,0.93120867,0.93239194,0.90911716,7.602768e-29,12.870861,1.6916862,-1.0255712,-2.400028,1.194115,2.6435604,6.517344,-1.2209312
152.56,13.24,1,0.03595233,26.454851,-3.8132036,-3.963483,-3.8764572,0.921767,0.92399484,0.94400704,0.9242977,0.926549,0.94644904,0.93122166,0.9324038,0.9091279,1.1297894e-28,12.874208,1.6936244,-1.0248035,-2.3987827,1.1960692,2.6459715,6.520017,-1.2194481
152.58,13.24,1,0.034807682,26.435741,-3.8116286,-3.961929,-3.8746042,0.92178,0.9240065,0.94402283,0.92430943,0.9265619,0.94646364,0.9312347,0.9324157,0.9091387,-1.0328018e-28,12.877556,1.6955625,-1.0240357,-2.3975375,1.1980233,2.6483824,6.5226893,-1.217965
152.6,13.24,1,0.033711195,26.416632,-3.8100548,-3.9603763,-3.8727524,0.921793,0.92401826,0.9440386,0.9243212,0.92657477,0.9464783,0.9312478,0.9324276,0.9091494,7.9779204e-29,12.880902,1.6975003,-1.0232679,-2.3962924,1.1999773,2.650793,6.5253615,-1.2164819
152.62,13.24,1,0.031895638,26.397535,-3.8084831,-3.9588258,-3.870903,0.921806,0.92402995,0.9440545,0.9243329,0.92658764,0.9464929,0.9312608,0.9324395,0.9091602,-3.457286e-28,12.884245,1.6994367,-1.0225008,-2.3950481,1.2019296,2.6532016,6.528031,-1.215
152.64,13.24,1,0.034986496,26.378426,-3.8069115,-3.9572754,-3.8690534,0.921819,0.9240417,0.9440703,0.9243447,0.9266005,0.9465076,0.9312739,0.9324515,0.909171,6.0128014e-29,12.88759,1.7013742,-1.0217329,-2.393803,1.2038832,2.6556118,6.530702,-1.2135171
152.66,13.24,1,0.04235959,26.359316,-3.805341,-3.955726,-3.8672047,0.921832,0.92405343,0.94408613,0.9243565,0.92661345,0.94652224,0.931287,0.9324634,0.90918183,-6.422299e-29,12.890935,1.7033116,-1.0209652,-2.3925576,1.2058365,2.6580217,6.533373,-1.2120342
152.68,13.24,1,0.043925524,26.34022,-3.803773,-3.954179,-3.8653588,0.9218451,0.9240652,0.94410205,0.9243683,0.9266264,0.9465369,0.9313001,0.9324754,0.9091927,2.6312587e-28,12.894276,1.7052473,-1.020198,-2.3913133,1.2077883,2.6604295,6.5360413,-1.2105525
152.7,13.24,1,0.034204245,26.32111,-3.8022048,-3.9526322,-3.8635125,0.92185813,0.924077,0.9441179,0.9243801,0.9266393,0.9465516,0.9313132,0.93248737,0.9092035,-3.05512e-28,12.897619,1.7071843,-1.0194303,-2.390068,1.2097415,2.662839,6.5387115,-1.2090696
