p2_mw,p3_mw,is_secure,security_margin_signed,security_margin_abs
188.46153,46.52174,0,-84.13849,84.13849
189.43144,46.52174,0,-85.62676,85.62676
190.40134,46.52174,0,-87.115364,87.115364
191.37123,46.52174,0,-88.6043,88.6043
192.34114,46.52174,0,-90.09352,90.09352
193.31104,46.52174,0,-91.58301,91.58301
194.28093,46.52174,0,-93.07277,93.07277
195.25084,46.52174,0,-94.56281,94.56281
196.22073,46.52174,0,-96.052765,96.052765
197.19063,46.52174,0,-97.54365,97.54365
198.16054,46.52174,0,-99.06235,99.06235
199.13043,46.52174,0,-100.607574,100.607574
200.10034,46.52174,0,-102.17816,102.17816
201.07024,46.52174,0,-103.7729,103.7729
202.04013,46.52174,0,-105.39075,105.39075
203.01004,46.52174,0,-107.03065,107.03065
203.97993,46.52174,0,-108.691574,108.691574
204.94983,46.52174,0,-110.37259,110.37259
205.91974,46.52174,0,-112.07283,112.07283
206.88963,46.52174,0,-113.79137,113.79137
207.85953,46.52174,0,-115.4451,115.4451
208.82944,46.52174,0,-116.98665,116.98665
209.79933,46.52174,0,-118.550095,118.550095
210.76923,46.52174,0,-120.13463,120.13463
211.73914,46.52174,0,-121.73943,121.73943
212.70903,46.52174,0,-123.36369,123.36369
213.67892,46.52174,0,-125.006645,125.006645
214.64883,46.52174,0,-126.6676,126.6676
215.61873,46.52174,0,-128.34583,128.34583
216.58862,46.52174,0,-130.04063,130.04063
217.55853,46.52174,0,-131.75146,131.75146
218.52843,46.52174,0,-133.47762,133.47762
219.49832,46.52174,0,-135.21854,135.21854
220.46823,46.52174,0,-136.97368,136.97368
221.43813,46.52174,0,-138.74246,138.74246
222.40802,46.52174,0,-140.5244,140.5244
223.37793,46.52174,0,-142.31903,142.31903
224.34782,46.52174,0,-144.1258,144.1258
225.31772,46.52174,0,-145.9443,145.9443
226.28763,46.52174,0,-147.77414,147.77414
227.25752,46.52174,0,-149.61482,149.61482
228.22743,46.52174,0,-151.46602,151.46602
229.19733,46.52174,0,-153.3273,153.3273
230.16722,46.52174,0,-155.19833,155.19833
231.13713,46.52174,0,-157.07878,157.07878
232.10703,46.52174,0,-158.96825,158.96825
233.07692,46.52174,0,-160.86647,160.86647
234.04683,46.52174,0,-162.77315,162.77315
235.01672,46.52174,0,-164.68794,164.68794
235.98662,46.52174,0,-166.61061,166.61061
236.95653,46.52174,0,-168.5409,168.5409
237.92642,46.52174,0,-170.47847,170.47847
238.89632,46.52174,0,-172.42314,172.42314
239.86623,46.52174,0,-174.3747,174.3747
240.83612,46.52174,0,-176.33286,176.33286
241.80602,46.52174,0,-178.2974,178.2974
242.77592,46.52174,0,-180.26819,180.26819
243.74582,46.52174,0,-182.24493,182.24493
244.71571,46.52174,0,-184.2275,184.2275
245.68562,46.52174,0,-186.21568,186.21568
246.65552,46.52174,0,-188.20927,188.20927
247.62541,46.52174,0,-190.20815,190.20815
248.59532,46.52174,0,-192.21216,192.21216
249.56522,46.52174,0,-194.22107,194.22107
250.53511,46.52174,0,-196.23479,196.23479
251.50502,46.52174,0,-198.25316,198.25316
252.47491,46.52174,0,-200.27603,200.27603
253.44481,46.52174,0,-202.30328,202.30328
254.41472,46.52174,0,-204.33478,204.33478
255.38461,46.52174,0,-206.37038,206.37038
256.35452,46.52174,0,-208.40999,208.40999
257.3244,46.52174,0,-210.45343,210.45343
258.2943,46.52174,0,-212.50069,212.50069
259.26422,46.52174,0,-214.55164,214.55164
260.2341,46.52174,0,-216.60605,216.60605
261.204,46.52174,0,-218.66399,218.66399
262.17392,46.52174,0,-220.72528,220.72528
263.1438,46.52174,0,-222.78976,222.78976
264.1137,46.52174,0,-224.85753,224.85753
265.08362,46.52174,0,-226.92834,226.92834
266.0535,46.52174,0,-229.00212,229.00212
267.0234,46.52174,0,-231.07887,231.07887
267.99332,46.52174,0,-233.15846,233.15846
268.9632,46.52174,0,-235.24078,235.24078
269.9331,46.52174,0,-237.32585,237.32585
270.903,46.52174,0,-239.41356,239.41356
271.87292,46.52174,0,-241.5038,241.5038
272.8428,46.52174,0,-243.5965,243.5965
273.8127,46.52174,0,-245.69167,245.69167
274.78262,46.52174,0,-247.78922,247.78922
275.7525,46.52174,0,-249.889,249.889
276.7224,46.52174,0,-251.99112,251.99112
277.69232,46.52174,0,-254.09541,254.09541
278.6622,46.52174,0,-256.20178,256.20178
279.6321,46.52174,0,-258.3103,258.3103
280.60202,46.52174,0,-260.42087,260.42087
281.5719,46.52174,0,-262.53336,262.53336
282.5418,46.52174,0,-264.6479,264.6479
283.51172,46.52174,0,-266.76425,266.76425
284.4816,46.52174,0,-268.88242,268.88242
285.4515,46.52174,0,-271.00247,271.00247
286.42142,46.52174,0,-273.12427,273.12427
287.3913,46.52174,0,-275.24777,275.24777
288.3612,46.52174,0,-277.373,277.373
289.33112,46.52174,0,-279.49985,279.49985
290.301,46.52174,0,-281.62823,281.62823
291.2709,46.52174,0,-283.75827,283.75827
292.2408,46.52174,0,-285.88986,285.88986
293.2107,46.52174,0,-288.0229,288.0229
294.1806,46.52174,0,-290.15744,290.15744
295.1505,46.52174,0,-292.29343,292.29343
296.1204,46.52174,0,-294.43076,294.43076
297.0903,46.52174,0,-296.56952,296.56952
298.0602,46.52174,0,-298.70966,298.70966
299.0301,46.52174,0,-300.85104,300.85104
300.0,46.52174,0,-302.99374,302.99374
0.0,47.391304,0,-23.070675,23.070675
10.0,47.391304,0,-19.000114,19.000114
10.9699,47.391304,0,-19.130623,19.130623
11.939799,47.391304,0,-19.516914,19.516914
12.909699,47.391304,0,-20.144276,20.144276
13.879599,47.391304,0,-20.991106,20.991106
14.849499,47.391304,0,-22.032114,22.032114
15.819398,47.391304,0,-23.24122,23.24122
16.789297,47.391304,0,-24.593643,24.593643
17.759197,47.391304,0,-26.06709,26.06709
18.729097,47.391304,0,-27.55991,27.55991
19.698997,47.391304,0,-29.139727,29.139727
20.668896,47.391304,0,-30.800184,30.800184
21.638796,47.391304,0,-32.52894,32.52894
22.608696,47.391304,0,-34.31567,34.31567
23.578596,47.391304,0,-36.151783,36.151783
24.548494,47.391304,0,-38.03012,38.03012
25.518394,47.391304,0,-39.78636,39.78636
26.488295,47.391304,0,-41.500523,41.500523
27.458195,47.391304,0,-43.26182,43.26182
28.428093,47.391304,0,-45.06472,45.06472
29.397993,47.391304,0,-46.904438,46.904438
30.367893,47.391304,0,-48.4932,48.4932
31.337793,47.391304,0,-50.108234,50.108234
32.307693,47.391304,0,-51.769028,51.769028
33.27759,47.391304,0,-53.47132,53.47132
34.24749,47.391304,0,-55.21127,55.21127
35.217392,47.391304,0,-56.98544,56.98544
36.18729,47.391304,0,-58.790718,58.790718
37.157192,47.391304,0,-60.31064,60.31064
38.12709,47.391304,0,-61.79962,61.79962
39.09699,47.391304,0,-63.3111,63.3111
40.06689,47.391304,0,-64.8641,64.8641
41.03679,47.391304,0,-66.455696,66.455696
42.006687,47.391304,0,-68.08318,68.08318
42.97659,47.391304,0,-69.744064,69.744064
43.946487,47.391304,0,-71.43599,71.43599
44.91639,47.391304,0,-73.15682,73.15682
45.886288,47.391304,0,-74.90456,74.90456
46.856186,47.391304,0,-76.67736,76.67736
47.826088,47.391304,0,-78.18919,78.18919
48.795986,47.391304,0,-79.670815,79.670815
49.765884,47.391304,0,-81.161064,81.161064
50.735786,47.391304,0,-82.679726,82.679726
51.705685,47.391304,0,-84.230095,84.230095
52.675587,47.391304,0,-85.810455,85.810455
53.645485,47.391304,0,-87.41918,87.41918
54.615383,47.391304,0,-89.05471,89.05471
55.585285,47.391304,0,-90.71564,90.71564
56.555183,47.391304,0,-92.40055,92.40055
57.525085,47.391304,0,-94.10819,94.10819
58.494984,47.391304,0,-95.837326,95.837326
59.46488,47.391304,0,-97.54078,97.54078
60.434784,47.391304,0,-99.02911,99.02911
61.404682,47.391304,0,-100.51773,100.51773
62.37458,47.391304,0,-102.00662,102.00662
63.344482,47.391304,0,-103.49578,103.49578
64.314384,47.391304,0,-104.9852,104.9852
65.28428,47.391304,0,-106.47485,106.47485
66.25418,47.391304,0,-107.96473,107.96473
67.22408,47.391304,0,-109.45484,109.45484
68.19398,47.391304,0,-110.94307,110.94307
69.16388,47.391304,0,-112.43146,112.43146
70.13378,47.391304,0,-113.92009,113.92009
71.103676,47.391304,0,-115.40896,115.40896
72.07358,47.391304,0,-116.90841,116.90841
73.04348,47.391304,0,-118.4309,118.4309
74.013374,47.391304,0,-118.49124,118.49124
74.98328,47.391304,0,-116.28683,116.28683
75.95318,47.391304,0,-114.08346,114.08346
76.92308,47.391304,0,-111.88116,111.88116
77.892975,47.391304,0,-109.680046,109.680046
78.86288,47.391304,0,-107.480125,107.480125
79.83278,47.391304,0,-105.28151,105.28151
80.80267,47.391304,0,-103.08429,103.08429
81.772575,47.391304,0,-100.88853,100.88853
82.74248,47.391304,0,-98.694336,98.694336
83.71237,47.391304,0,-96.50184,96.50184
84.682274,47.391304,0,-94.31111,94.31111
85.652176,47.391304,0,-92.12232,92.12232
86.62207,47.391304,0,-89.93561,89.93561
87.59197,47.391304,0,-87.75109,87.75109
88.561874,47.391304,0,-85.56897,85.56897
89.53177,47.391304,0,-83.38943,83.38943
90.50167,47.391304,0,-81.21266,81.21266
91.47157,47.391304,0,-79.0389,79.0389
92.441475,47.391304,0,-76.86841,76.86841
93.41137,47.391304,0,-74.70149,74.70149
94.38127,47.391304,0,-72.53842,72.53842
95.35117,47.391304,0,-70.37959,70.37959
96.32107,47.391304,0,-68.2254,68.2254
97.29097,47.391304,0,-66.07627,66.07627
98.26087,47.391304,0,-63.93274,63.93274
99.23077,47.391304,0,-61.795406,61.795406
100.20067,47.391304,0,-59.66489,59.66489
101.17057,47.391304,0,-57.541977,57.541977
102.140465,47.391304,0,-55.427555,55.427555
103.11037,47.391304,0,-53.3226,53.3226
104.08027,47.391304,0,-51.22829,51.22829
105.05017,47.391304,0,-49.145996,49.145996
106.020065,47.391304,0,-47.077328,47.077328
106.98997,47.391304,0,-45.024124,45.024124
107.95987,47.391304,0,-42.988617,42.988617
108.92976,47.391304,0,-40.97347,40.97347
109.899666,47.391304,0,-38.981792,38.981792
110.86957,47.391304,0,-37.017406,37.017406
111.83946,47.391304,0,-35.0849,35.0849
112.809364,47.391304,0,-33.189816,33.189816
113.77927,47.391304,0,-31.338959,31.338959
114.74916,47.391304,0,-29.540659,29.540659
115.71906,47.391304,0,-27.80508,27.80508
116.688965,47.391304,0,-26.144735,26.144735
117.65886,47.391304,0,-24.574896,24.574896
118.62876,47.391304,0,-23.083466,23.083466
119.59866,47.391304,0,-21.286602,21.286602
120.568565,47.391304,0,-19.066835,19.066835
121.53846,47.391304,0,-16.849995,16.849995
122.50836,47.391304,0,-14.637373,14.637373
123.478264,47.391304,0,-12.431246,12.431246
124.44816,47.391304,0,-10.23583,10.23583
125.41806,47.391304,0,-8.059836,8.059836
126.38796,47.391304,0,-5.924738,5.924738
127.35786,47.391304,0,-3.898336,3.898336
128.32776,47.391304,0,-2.2900126,2.2900126
129.29765,47.391304,0,-1.0000088,1.0000088
130.26756,47.391304,1,1.1154025,1.1154025
131.23746,47.391304,1,3.3461723,3.3461723
132.20735,47.391304,1,5.2150817,5.2150817
133.17726,47.391304,1,3.8983207,3.8983207
134.14716,47.391304,1,2.2900126,2.2900126
135.11705,47.391304,1,1.0000088,1.0000088
136.08696,47.391304,0,-1.1154025,1.1154025
137.05685,47.391304,0,-3.3461723,3.3461723
138.02675,47.391304,0,-5.000026,5.000026
138.99666,47.391304,0,-5.475103,5.475103
139.96655,47.391304,0,-6.701187,6.701187
140.93646,47.391304,0,-8.191648,8.191648
141.90636,47.391304,0,-9.846895,9.846895
142.87625,47.391304,0,-11.694966,11.694966
143.84616,47.391304,0,-13.657844,13.657844
144.81606,47.391304,0,-15.645239,15.645239
145.78595,47.391304,0,-17.12925,17.12925
146.75586,47.391304,0,-18.61552,18.61552
147.72575,47.391304,0,-20.103539,20.103539
148.69565,47.391304,0,-21.59295,21.59295
149.66556,47.391304,0,-23.083479,23.083479
150.63545,47.391304,0,-24.574896,24.574896
151.60535,47.391304,0,-26.067072,26.067072
152.57526,47.391304,0,-27.558918,27.558918
153.54515,47.391304,0,-29.043936,29.043936
154.51505,47.391304,0,-30.530205,30.530205
155.48495,47.391304,0,-32.01759,32.01759
156.45485,47.391304,0,-33.53585,33.53585
157.42474,47.391304,0,-35.130234,35.130234
158.39465,47.391304,0,-36.790863,36.790863
159.36455,47.391304,0,-38.509132,38.509132
160.33444,47.391304,0,-40.27768,40.27768
161.30435,47.391304,0,-42.090195,42.090195
162.27425,47.391304,0,-43.932003,43.932003
163.24414,47.391304,0,-45.419792,45.419792
164.21405,47.391304,0,-46.90828,46.90828
165.18394,47.391304,0,-48.39733,48.39733
166.15384,47.391304,0,-49.886898,49.886898
167.12375,47.391304,0,-51.376976,51.376976
168.09364,47.391304,0,-52.867485,52.867485
169.06354,47.391304,0,-54.358414,54.358414
170.03345,47.391304,0,-55.84661,55.84661
171.00334,47.391304,0,-57.33409,57.33409
171.97325,47.391304,0,-58.822124,58.822124
172.94315,47.391304,0,-60.31063,60.31063
173.91304,47.391304,0,-61.799603,61.799603
174.88295,47.391304,0,-63.28904,63.28904
175.85284,47.391304,0,-64.778854,64.778854
176.82274,47.391304,0,-66.26903,66.26903
177.79265,47.391304,0,-67.75956,67.75956
178.76254,47.391304,0,-69.24851,69.24851
179.73244,47.391304,0,-70.74152,70.74152
180.70235,47.391304,0,-72.27258,72.27258
181.67224,47.391304,0,-73.83928,73.83928
182.64214,47.391304,0,-75.4394,75.4394
183.61205,47.391304,0,-77.07092,77.07092
184.58194,47.391304,0,-78.731804,78.731804
185.55183,47.391304,0,-80.42027,80.42027
186.52174,47.391304,0,-82.13465,82.13465
187.49164,47.391304,0,-83.8733,83.8733
188.46153,47.391304,0,-85.62676,85.62676
189.43144,47.391304,0,-87.115364,87.115364
190.40134,47.391304,0,-88.60426,88.60426
191.37123,47.391304,0,-90.09349,90.09349
192.34114,47.391304,0,-91.58303,91.58303
193.31104,47.391304,0,-93.072784,93.072784
194.28093,47.391304,0,-94.562805,94.562805
195.25084,47.391304,0,-96.05274,96.05274
196.22073,47.391304,0,-97.54078,97.54078
197.19063,47.391304,0,-99.02912,99.02912
198.16054,47.391304,0,-100.525375,100.525375
199.13043,47.391304,0,-102.048454,102.048454
200.10034,47.391304,0,-103.5972,103.5972
201.07024,47.391304,0,-105.17043,105.17043
202.04013,47.391304,0,-106.7671,106.7671
203.01004,47.391304,0,-108.386185,108.386185
203.97993,47.391304,0,-110.026634,110.026634
204.94983,47.391304,0,-111.68756,111.68756
205.91974,47.391304,0,-113.36808,113.36808
206.88963,47.391304,0,-115.067276,115.067276
207.85953,47.391304,0,-116.78436,116.78436
208.82944,47.391304,0,-118.4309,118.4309
209.79933,47.391304,0,-119.97553,119.97553
210.76923,47.391304,0,-121.54148,121.54148
211.73914,47.391304,0,-123.12796,123.12796
212.70903,47.391304,0,-124.73412,124.73412
213.67892,47.391304,0,-126.35926,126.35926
214.64883,47.391304,0,-128.00267,128.00267
215.61873,47.391304,0,-129.6636,129.6636
216.58862,47.391304,0,-131.34143,131.34143
217.55853,47.391304,0,-133.03552,133.03552
218.52843,47.391304,0,-134.74522,134.74522
219.49832,47.391304,0,-136.46999,136.46999
220.46823,47.391304,0,-138.20924,138.20924
221.43813,47.391304,0,-139.9624,139.9624
222.40802,47.391304,0,-141.729,141.729
223.37793,47.391304,0,-143.50856,143.50856
224.34782,47.391304,0,-145.30055,145.30055
225.31772,47.391304,0,-147.10454,147.10454
226.28763,47.391304,0,-148.92012,148.92012
227.25752,47.391304,0,-150.74681,150.74681
228.22743,47.391304,0,-152.58427,152.58427
229.19733,47.391304,0,-154.43208,154.43208
230.16722,47.391304,0,-156.28987,156.28987
231.13713,47.391304,0,-158.15733,158.15733
232.10703,47.391304,0,-160.03407,160.03407
233.07692,47.391304,0,-161.9198,161.9198
234.04683,47.391304,0,-163.81424,163.81424
235.01672,47.391304,0,-165.717,165.717
235.98662,47.391304,0,-167.62785,167.62785
236.95653,47.391304,0,-169.54655,169.54655
237.92642,47.391304,0,-171.47278,171.47278
238.89632,47.391304,0,-173.40631,173.40631
239.86623,47.391304,0,-175.34691,175.34691
240.83612,47.391304,0,-177.29434,177.29434
241.80602,47.391304,0,-179.24834,179.24834
242.77592,47.391304,0,-181.20879,181.20879
243.74582,47.391304,0,-183.17538,183.17538
244.71571,47.391304,0,-185.14796,185.14796
245.68562,47.391304,0,-187.12637,187.12637
246.65552,47.391304,0,-189.11038,189.11038
247.62541,47.391304,0,-191.09982,191.09982
248.59532,47.391304,0,-193.09457,193.09457
249.56522,47.391304,0,-195.09439,195.09439
250.53511,47.391304,0,-197.09918,197.09918
251.50502,47.391304,0,-199.10883,199.10883
252.47491,47.391304,0,-201.1231,201.1231
253.44481,47.391304,0,-203.14186,203.14186
254.41472,47.391304,0,-205.16508,205.16508
255.38461,47.391304,0,-207.1925,207.1925
256.35452,47.391304,0,-209.2241,209.2241
257.3244,47.391304,0,-211.25967,211.25967
258.2943,47.391304,0,-213.2992,213.2992
259.26422,47.391304,0,-215.34253,215.34253
260.2341,47.391304,0,-217.38948,217.38948
261.204,47.391304,0,-219.44005,219.44005
262.17392,47.391304,0,-221.49414,221.49414
263.1438,47.391304,0,-223.55153,223.55153
264.1137,47.391304,0,-225.61229,225.61229
265.08362,47.391304,0,-227.67627,227.67627
266.0535,47.391304,0,-229.74326,229.74326
267.0234,47.391304,0,-231.81339,231.81339
267.99332,47.391304,0,-233.88644,233.88644
268.9632,47.391304,0,-235.96233,235.96233
269.9331,47.391304,0,-238.04108,238.04108
270.903,47.391304,0,-240.12257,240.12257
271.87292,47.391304,0,-242.20671,242.20671
272.8428,47.391304,0,-244.29337,244.29337
273.8127,47.391304,0,-246.38263,246.38263
274.78262,47.391304,0,-248.47433,248.47433
275.7525,47.391304,0,-250.56839,250.56839
276.7224,47.391304,0,-252.66483,252.66483
277.69232,47.391304,0,-254.76357,254.76357
278.6622,47.391304,0,-256.86447,256.86447
279.6321,47.391304,0,-258.9676,258.9676
280.60202,47.391304,0,-261.07285,261.07285
281.5719,47.391304,0,-263.1801,263.1801
282.5418,47.391304,0,-265.28946,265.28946
283.51172,47.391304,0,-267.40076,267.40076
284.4816,47.391304,0,-269.51392,269.51392
285.4515,47.391304,0,-271.62906,271.62906
286.42142,47.391304,0,-273.746,273.746
287.3913,47.391304,0,-275.8647,275.8647
288.3612,47.391304,0,-277.9852,277.9852
289.33112,47.391304,0,-280.10742,280.10742
290.301,47.391304,0,-282.23123,282.23123
291.2709,47.391304,0,-284.35675,284.35675
292.2408,47.391304,0,-286.4839,286.4839
293.2107,47.391304,0,-288.6125,288.6125
294.1806,47.391304,0,-290.74274,290.74274
295.1505,47.391304,0,-292.87445,292.87445
296.1204,47.391304,0,-295.00757,295.00757
297.0903,47.391304,0,-297.1422,297.1422
298.0602,47.391304,0,-299.27823,299.27823
299.0301,47.391304,0,-301.41553,301.41553
300.0,47.391304,0,-303.5543,303.5543
0.0,48.260868,0,-24.824522,24.824522
10.0,48.260868,0,-21.000122,21.000122
10.9699,48.260868,0,-21.118277,21.118277
11.939799,48.260868,0,-21.46883,21.46883
12.909699,48.260868,0,-22.040705,22.040705
13.879599,48.260868,0,-22.81726,22.81726
14.849499,48.260868,0,-23.778454,23.778454
15.819398,48.260868,0,-24.902916,24.902916
16.789297,48.260868,0,-26.169603,26.169603
17.759197,48.260868,0,-27.558918,27.558918
18.729097,48.260868,0,-29.043922,29.043922
19.698997,48.260868,0,-30.547087,30.547087
20.668896,48.260868,0,-32.134903,32.134903
21.638796,48.260868,0,-33.795456,33.795456
22.608696,48.260868,0,-35.51853,35.51853
23.578596,48.260868,0,-37.29547,37.29547
24.548494,48.260868,0,-39.118935,39.118935
25.518394,48.260868,0,-40.98271,40.98271
26.488295,48.260868,0,-42.78194,42.78194
27.458195,48.260868,0,-44.492542,44.492542
28.428093,48.260868,0,-46.24749,46.24749
29.397993,48.260868,0,-48.041935,48.041935
30.367893,48.260868,0,-49.871613,49.871613
31.337793,48.260868,0,-51.486275,51.486275
32.307693,48.260868,0,-53.10399,53.10399
33.27759,48.260868,0,-54.7648,54.7648
34.24749,48.260868,0,-56.46491,56.46491
35.217392,48.260868,0,-58.20088,58.20088
36.18729,48.260868,0,-59.969578,59.969578
37.157192,48.260868,0,-61.768208,61.768208
38.12709,48.260868,0,-63.289024,63.289024
39.09699,48.260868,0,-64.77883,64.77883
40.06689,48.260868,0,-66.29746,66.29746
41.03679,48.260868,0,-67.855446,67.855446
42.006687,48.260868,0,-69.45014,69.45014
42.97659,48.260868,0,-71.07909,71.07909
43.946487,48.260868,0,-72.73997,72.73997
44.91639,48.260868,0,-74.43066,74.43066
45.886288,48.260868,0,-76.14916,76.14916
46.856186,48.260868,0,-77.89365,77.89365
47.826088,48.260868,0,-79.6624,79.6624
48.795986,48.260868,0,-81.163055,81.163055
49.765884,48.260868,0,-82.65059,82.65059
50.735786,48.260868,0,-84.14238,84.14238
51.705685,48.260868,0,-85.666275,85.666275
52.675587,48.260868,0,-87.22063,87.22063
53.645485,48.260868,0,-88.8038,88.8038
54.615383,48.260868,0,-90.41429,90.41429
55.585285,48.260868,0,-92.05069,92.05069
56.555183,48.260868,0,-93.7116,93.7116
57.525085,48.260868,0,-95.39578,95.39578
58.494984,48.260868,0,-97.10199,97.10199
59.46488,48.260868,0,-98.82909,98.82909
60.434784,48.260868,0,-100.51773,100.51773
61.404682,48.260868,0,-102.00662,102.00662
62.37458,48.260868,0,-103.49577,103.49577
63.344482,48.260868,0,-104.98519,104.98519
64.314384,48.260868,0,-106.47485,106.47485
65.28428,48.260868,0,-107.96473,107.96473
66.25418,48.260868,0,-109.45484,109.45484
67.22408,48.260868,0,-110.94308,110.94308
68.19398,48.260868,0,-112.43144,112.43144
69.16388,48.260868,0,-113.92009,113.92009
70.13378,48.260868,0,-115.40897,115.40897
71.103676,48.260868,0,-116.89809,116.89809
72.07358,48.260868,0,-118.38742,118.38742
73.04348,48.260868,0,-119.89113,119.89113
74.013374,48.260868,0,-118.20395,118.20395
74.98328,48.260868,0,-115.99409,115.99409
75.95318,48.260868,0,-113.785034,113.785034
76.92308,48.260868,0,-111.57685,111.57685
77.892975,48.260868,0,-109.369606,109.369606
78.86288,48.260868,0,-107.16332,107.16332
79.83278,48.260868,0,-104.95806,104.95806
80.80267,48.260868,0,-102.75393,102.75393
81.772575,48.260868,0,-100.55095,100.55095
82.74248,48.260868,0,-98.34923,98.34923
83.71237,48.260868,0,-96.14886,96.14886
84.682274,48.260868,0,-93.94991,93.94991
85.652176,48.260868,0,-91.752495,91.752495
86.62207,48.260868,0,-89.556755,89.556755
87.59197,48.260868,0,-87.36276,87.36276
88.561874,48.260868,0,-85.170685,85.170685
89.53177,48.260868,0,-82.9807,82.9807
90.50167,48.260868,0,-80.79291,80.79291
91.47157,48.260868,0,-78.60755,78.60755
92.441475,48.260868,0,-76.42481,76.42481
93.41137,48.260868,0,-74.24495,74.24495
94.38127,48.260868,0,-72.068184,72.068184
95.35117,48.260868,0,-69.89482,69.89482
96.32107,48.260868,0,-67.72521,67.72521
97.29097,48.260868,0,-65.55969,65.55969
98.26087,48.260868,0,-63.398697,63.398697
99.23077,48.260868,0,-61.242725,61.242725
100.20067,48.260868,0,-59.09229,59.09229
101.17057,48.260868,0,-56.948036,56.948036
102.140465,48.260868,0,-54.810703,54.810703
103.11037,48.260868,0,-52.681107,52.681107
104.08027,48.260868,0,-50.560234,50.560234
105.05017,48.260868,0,-48.449234,48.449234
106.020065,48.260868,0,-46.349476,46.349476
106.98997,48.260868,0,-44.262524,44.262524
107.95987,48.260868,0,-42.19029,42.19029
108.92976,48.260868,0,-40.135075,40.135075
109.899666,48.260868,0,-38.0996,38.0996
110.86957,48.260868,0,-36.087223,36.087223
111.83946,48.260868,0,-34.102047,34.102047
112.809364,48.260868,0,-32.14908,32.14908
113.77927,48.260868,0,-30.234575,30.234575
114.74916,48.260868,0,-28.366348,28.366348
115.71906,48.260868,0,-26.554129,26.554129
116.688965,48.260868,0,-24.810211,24.810211
117.65886,48.260868,0,-23.150051,23.150051
118.62876,48.260868,0,-21.592943,21.592943
119.59866,48.260868,0,-20.103544,20.103544
120.568565,48.260868,0,-18.545134,18.545134
121.53846,48.260868,0,-16.560585,16.560585
122.50836,48.260868,0,-14.5000925,14.5000925
123.478264,48.260868,0,-12.269304,12.269304
124.44816,48.260868,0,-10.038535,10.038535
125.41806,48.260868,0,-7.8077474,7.8077474
126.38796,48.260868,0,-5.57696,5.57696
127.35786,48.260868,0,-3.34619,3.34619
128.32776,48.260868,0,-1.1154025,1.1154025
129.29765,48.260868,1,1.0,1.0
130.26756,48.260868,1,2.2900126,2.2900126
131.23746,48.260868,1,3.8983207,3.8983207
132.20735,48.260868,1,3.7385285,3.7385285
133.17726,48.260868,1,3.0000176,3.0000176
134.14716,48.260868,1,1.1154025,1.1154025
135.11705,48.260868,0,-1.0,1.0
136.08696,48.260868,0,-2.2900126,2.2900126
137.05685,48.260868,0,-3.8983207,3.8983207
138.02675,48.260868,0,-5.924721,5.924721
138.99666,48.260868,0,-7.346903,7.346903
139.96655,48.260868,0,-8.300972,8.300972
140.93646,48.260868,0,-9.6844425,9.6844425
141.90636,48.260868,0,-11.178623,11.178623
142.87625,48.260868,0,-12.836375,12.836375
143.84616,48.260868,0,-14.64708,14.64708
144.81606,48.260868,0,-16.560596,16.560596
145.78595,48.260868,0,-18.545145,18.545145
146.75586,48.260868,0,-20.103544,20.103544
147.72575,48.260868,0,-21.592926,21.592926
148.69565,48.260868,0,-23.083448,23.083448
149.66556,48.260868,0,-24.574913,24.574913
150.63545,48.260868,0,-26.06709,26.06709
151.60535,48.260868,0,-27.5589,27.5589
152.57526,48.260868,0,-29.043911,29.043911
153.54515,48.260868,0,-30.530197,30.530197
154.51505,48.260868,0,-32.017586,32.017586
155.48495,48.260868,0,-33.50592,33.50592
156.45485,48.260868,0,-34.995064,34.995064
157.42474,48.260868,0,-36.525803,36.525803
158.39465,48.260868,0,-38.125698,38.125698
159.36455,48.260868,0,-39.786358,39.786358
160.33444,48.260868,0,-41.500507,41.500507
161.30435,48.260868,0,-43.261826,43.261826
162.27425,48.260868,0,-45.06472,45.06472
163.24414,48.260868,0,-46.904427,46.904427
164.21405,48.260868,0,-48.397305,48.397305
165.18394,48.260868,0,-49.886898,49.886898
166.15384,48.260868,0,-51.376976,51.376976
167.12375,48.260868,0,-52.86751,52.86751
168.09364,48.260868,0,-54.358433,54.358433
169.06354,48.260868,0,-55.84656,55.84656
170.03345,48.260868,0,-57.33409,57.33409
171.00334,48.260868,0,-58.822124,58.822124
171.97325,48.260868,0,-60.310658,60.310658
172.94315,48.260868,0,-61.79962,61.79962
173.91304,48.260868,0,-63.289017,63.289017
174.88295,48.260868,0,-64.77883,64.77883
175.85284,48.260868,0,-66.26901,66.26901
176.82274,48.260868,0,-67.75955,67.75955
177.79265,48.260868,0,-69.248535,69.248535
178.76254,48.260868,0,-70.73625,70.73625
179.73244,48.260868,0,-72.22441,72.22441
180.70235,48.260868,0,-73.724686,73.724686
181.67224,48.260868,0,-75.261154,75.261154
182.64214,48.260868,0,-76.83168,76.83168
183.61205,48.260868,0,-78.43423,78.43423
184.58194,48.260868,0,-80.06685,80.06685
185.55183,48.260868,0,-81.72774,81.72774
186.52174,48.260868,0,-83.41525,83.41525
187.49164,48.260868,0,-85.12774,85.12774
188.46153,48.260868,0,-86.86377,86.86377
189.43144,48.260868,0,-88.604294,88.604294
190.40134,48.260868,0,-90.09348,90.09348
191.37123,48.260868,0,-91.58298,91.58298
192.34114,48.260868,0,-93.072784,93.072784
